clip_id,participant_id,cohort,question_id,prompt_type,voiceform_question_order,audio_path
P0146_q70,P0146,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0146/P0146_q70.wav
P0146_q71,P0146,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0146/P0146_q71.wav
P0146_q72,P0146,new_recruits,72.0,demographic,140,audio/new_recruits/P0146/P0146_q72.wav
P0146_q73,P0146,new_recruits,73.0,dialect,142,audio/new_recruits/P0146/P0146_q73.wav
P0146_mic_check,P0146,new_recruits,,mic_check,141,audio/new_recruits/P0146/P0146_mic_check.wav
P0147_q03,P0147,new_recruits,3.0,scenario,71,audio/new_recruits/P0147/P0147_q03.wav
P0147_q08,P0147,new_recruits,8.0,scenario,76,audio/new_recruits/P0147/P0147_q08.wav
P0147_q13,P0147,new_recruits,13.0,scenario,81,audio/new_recruits/P0147/P0147_q13.wav
P0147_q17,P0147,new_recruits,17.0,scenario,85,audio/new_recruits/P0147/P0147_q17.wav
P0147_q21,P0147,new_recruits,21.0,scenario,89,audio/new_recruits/P0147/P0147_q21.wav
P0147_q22,P0147,new_recruits,22.0,scenario,90,audio/new_recruits/P0147/P0147_q22.wav
P0147_q24,P0147,new_recruits,24.0,scenario,92,audio/new_recruits/P0147/P0147_q24.wav
P0147_q25,P0147,new_recruits,25.0,scenario,93,audio/new_recruits/P0147/P0147_q25.wav
P0147_q31,P0147,new_recruits,31.0,scenario,99,audio/new_recruits/P0147/P0147_q31.wav
P0147_q32,P0147,new_recruits,32.0,scenario,100,audio/new_recruits/P0147/P0147_q32.wav
P0147_q39,P0147,new_recruits,39.0,scenario,107,audio/new_recruits/P0147/P0147_q39.wav
P0147_q41,P0147,new_recruits,41.0,scenario,109,audio/new_recruits/P0147/P0147_q41.wav
P0147_q43,P0147,new_recruits,43.0,scenario,111,audio/new_recruits/P0147/P0147_q43.wav
P0147_q45,P0147,new_recruits,45.0,scenario,113,audio/new_recruits/P0147/P0147_q45.wav
P0147_q46,P0147,new_recruits,46.0,scenario,114,audio/new_recruits/P0147/P0147_q46.wav
P0147_q47,P0147,new_recruits,47.0,scenario,115,audio/new_recruits/P0147/P0147_q47.wav
P0147_q52,P0147,new_recruits,52.0,scenario,120,audio/new_recruits/P0147/P0147_q52.wav
P0147_q60,P0147,new_recruits,60.0,scenario,128,audio/new_recruits/P0147/P0147_q60.wav
P0147_q62,P0147,new_recruits,62.0,scenario,130,audio/new_recruits/P0147/P0147_q62.wav
P0147_q63,P0147,new_recruits,63.0,scenario,131,audio/new_recruits/P0147/P0147_q63.wav
P0147_q71,P0147,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0147/P0147_q71.wav
P0147_q73,P0147,new_recruits,73.0,dialect,142,audio/new_recruits/P0147/P0147_q73.wav
P0147_mic_check,P0147,new_recruits,,mic_check,141,audio/new_recruits/P0147/P0147_mic_check.wav
P0148_q04,P0148,new_recruits,4.0,scenario,72,audio/new_recruits/P0148/P0148_q04.wav
P0148_q06,P0148,new_recruits,6.0,scenario,74,audio/new_recruits/P0148/P0148_q06.wav
P0148_q07,P0148,new_recruits,7.0,scenario,75,audio/new_recruits/P0148/P0148_q07.wav
P0148_q08,P0148,new_recruits,8.0,scenario,76,audio/new_recruits/P0148/P0148_q08.wav
P0148_q09,P0148,new_recruits,9.0,scenario,77,audio/new_recruits/P0148/P0148_q09.wav
P0148_q11,P0148,new_recruits,11.0,scenario,79,audio/new_recruits/P0148/P0148_q11.wav
P0148_q12,P0148,new_recruits,12.0,scenario,80,audio/new_recruits/P0148/P0148_q12.wav
P0148_q14,P0148,new_recruits,14.0,scenario,82,audio/new_recruits/P0148/P0148_q14.wav
P0148_q16,P0148,new_recruits,16.0,scenario,84,audio/new_recruits/P0148/P0148_q16.wav
P0148_q18,P0148,new_recruits,18.0,scenario,86,audio/new_recruits/P0148/P0148_q18.wav
P0148_q21,P0148,new_recruits,21.0,scenario,89,audio/new_recruits/P0148/P0148_q21.wav
P0148_q23,P0148,new_recruits,23.0,scenario,91,audio/new_recruits/P0148/P0148_q23.wav
P0148_q26,P0148,new_recruits,26.0,scenario,94,audio/new_recruits/P0148/P0148_q26.wav
P0148_q27,P0148,new_recruits,27.0,scenario,95,audio/new_recruits/P0148/P0148_q27.wav
P0148_q29,P0148,new_recruits,29.0,scenario,97,audio/new_recruits/P0148/P0148_q29.wav
P0148_q31,P0148,new_recruits,31.0,scenario,99,audio/new_recruits/P0148/P0148_q31.wav
P0148_q33,P0148,new_recruits,33.0,scenario,101,audio/new_recruits/P0148/P0148_q33.wav
P0148_q34,P0148,new_recruits,34.0,scenario,102,audio/new_recruits/P0148/P0148_q34.wav
P0148_q37,P0148,new_recruits,37.0,scenario,105,audio/new_recruits/P0148/P0148_q37.wav
P0148_q39,P0148,new_recruits,39.0,scenario,107,audio/new_recruits/P0148/P0148_q39.wav
P0148_q43,P0148,new_recruits,43.0,scenario,111,audio/new_recruits/P0148/P0148_q43.wav
P0148_q45,P0148,new_recruits,45.0,scenario,113,audio/new_recruits/P0148/P0148_q45.wav
P0148_q53,P0148,new_recruits,53.0,scenario,121,audio/new_recruits/P0148/P0148_q53.wav
P0148_q55,P0148,new_recruits,55.0,scenario,123,audio/new_recruits/P0148/P0148_q55.wav
P0148_q57,P0148,new_recruits,57.0,scenario,125,audio/new_recruits/P0148/P0148_q57.wav
P0148_q58,P0148,new_recruits,58.0,scenario,126,audio/new_recruits/P0148/P0148_q58.wav
P0148_q59,P0148,new_recruits,59.0,scenario,127,audio/new_recruits/P0148/P0148_q59.wav
P0148_q60,P0148,new_recruits,60.0,scenario,128,audio/new_recruits/P0148/P0148_q60.wav
P0148_q62,P0148,new_recruits,62.0,scenario,130,audio/new_recruits/P0148/P0148_q62.wav
P0148_q63,P0148,new_recruits,63.0,scenario,131,audio/new_recruits/P0148/P0148_q63.wav
P0148_q65,P0148,new_recruits,65.0,scenario,133,audio/new_recruits/P0148/P0148_q65.wav
P0148_q66,P0148,new_recruits,66.0,scenario,134,audio/new_recruits/P0148/P0148_q66.wav
P0148_q67,P0148,new_recruits,67.0,scenario,135,audio/new_recruits/P0148/P0148_q67.wav
P0148_q68,P0148,new_recruits,68.0,scenario,136,audio/new_recruits/P0148/P0148_q68.wav
P0148_q69,P0148,new_recruits,69.0,scenario,137,audio/new_recruits/P0148/P0148_q69.wav
P0148_q70,P0148,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0148/P0148_q70.wav
P0148_q71,P0148,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0148/P0148_q71.wav
P0148_q72,P0148,new_recruits,72.0,demographic,140,audio/new_recruits/P0148/P0148_q72.wav
P0148_q73,P0148,new_recruits,73.0,dialect,142,audio/new_recruits/P0148/P0148_q73.wav
P0148_mic_check,P0148,new_recruits,,mic_check,141,audio/new_recruits/P0148/P0148_mic_check.wav
P0149_q01,P0149,new_recruits,1.0,scenario,69,audio/new_recruits/P0149/P0149_q01.wav
P0149_q03,P0149,new_recruits,3.0,scenario,71,audio/new_recruits/P0149/P0149_q03.wav
P0149_q09,P0149,new_recruits,9.0,scenario,77,audio/new_recruits/P0149/P0149_q09.wav
P0149_q10,P0149,new_recruits,10.0,scenario,78,audio/new_recruits/P0149/P0149_q10.wav
P0149_q13,P0149,new_recruits,13.0,scenario,81,audio/new_recruits/P0149/P0149_q13.wav
P0149_q14,P0149,new_recruits,14.0,scenario,82,audio/new_recruits/P0149/P0149_q14.wav
P0149_q16,P0149,new_recruits,16.0,scenario,84,audio/new_recruits/P0149/P0149_q16.wav
P0149_q17,P0149,new_recruits,17.0,scenario,85,audio/new_recruits/P0149/P0149_q17.wav
P0149_q21,P0149,new_recruits,21.0,scenario,89,audio/new_recruits/P0149/P0149_q21.wav
P0149_q22,P0149,new_recruits,22.0,scenario,90,audio/new_recruits/P0149/P0149_q22.wav
P0149_q25,P0149,new_recruits,25.0,scenario,93,audio/new_recruits/P0149/P0149_q25.wav
P0149_q28,P0149,new_recruits,28.0,scenario,96,audio/new_recruits/P0149/P0149_q28.wav
P0149_q29,P0149,new_recruits,29.0,scenario,97,audio/new_recruits/P0149/P0149_q29.wav
P0149_q30,P0149,new_recruits,30.0,scenario,98,audio/new_recruits/P0149/P0149_q30.wav
P0149_q31,P0149,new_recruits,31.0,scenario,99,audio/new_recruits/P0149/P0149_q31.wav
P0149_q32,P0149,new_recruits,32.0,scenario,100,audio/new_recruits/P0149/P0149_q32.wav
P0149_q34,P0149,new_recruits,34.0,scenario,102,audio/new_recruits/P0149/P0149_q34.wav
P0149_q35,P0149,new_recruits,35.0,scenario,103,audio/new_recruits/P0149/P0149_q35.wav
P0149_q36,P0149,new_recruits,36.0,scenario,104,audio/new_recruits/P0149/P0149_q36.wav
P0149_q37,P0149,new_recruits,37.0,scenario,105,audio/new_recruits/P0149/P0149_q37.wav
P0149_q41,P0149,new_recruits,41.0,scenario,109,audio/new_recruits/P0149/P0149_q41.wav
P0149_q44,P0149,new_recruits,44.0,scenario,112,audio/new_recruits/P0149/P0149_q44.wav
P0149_q46,P0149,new_recruits,46.0,scenario,114,audio/new_recruits/P0149/P0149_q46.wav
P0149_q47,P0149,new_recruits,47.0,scenario,115,audio/new_recruits/P0149/P0149_q47.wav
P0149_q48,P0149,new_recruits,48.0,scenario,116,audio/new_recruits/P0149/P0149_q48.wav
P0149_q49,P0149,new_recruits,49.0,scenario,117,audio/new_recruits/P0149/P0149_q49.wav
P0149_q51,P0149,new_recruits,51.0,scenario,119,audio/new_recruits/P0149/P0149_q51.wav
P0149_q53,P0149,new_recruits,53.0,scenario,121,audio/new_recruits/P0149/P0149_q53.wav
P0149_q54,P0149,new_recruits,54.0,scenario,122,audio/new_recruits/P0149/P0149_q54.wav
P0149_q55,P0149,new_recruits,55.0,scenario,123,audio/new_recruits/P0149/P0149_q55.wav
P0149_q59,P0149,new_recruits,59.0,scenario,127,audio/new_recruits/P0149/P0149_q59.wav
P0149_q61,P0149,new_recruits,61.0,scenario,129,audio/new_recruits/P0149/P0149_q61.wav
P0149_q64,P0149,new_recruits,64.0,scenario,132,audio/new_recruits/P0149/P0149_q64.wav
P0149_q65,P0149,new_recruits,65.0,scenario,133,audio/new_recruits/P0149/P0149_q65.wav
P0149_q68,P0149,new_recruits,68.0,scenario,136,audio/new_recruits/P0149/P0149_q68.wav
P0149_q70,P0149,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0149/P0149_q70.wav
P0149_q71,P0149,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0149/P0149_q71.wav
P0149_q72,P0149,new_recruits,72.0,demographic,140,audio/new_recruits/P0149/P0149_q72.wav
P0149_q73,P0149,new_recruits,73.0,dialect,142,audio/new_recruits/P0149/P0149_q73.wav
P0149_mic_check,P0149,new_recruits,,mic_check,141,audio/new_recruits/P0149/P0149_mic_check.wav
P0150_q02,P0150,new_recruits,2.0,scenario,70,audio/new_recruits/P0150/P0150_q02.wav
P0150_q03,P0150,new_recruits,3.0,scenario,71,audio/new_recruits/P0150/P0150_q03.wav
P0150_q04,P0150,new_recruits,4.0,scenario,72,audio/new_recruits/P0150/P0150_q04.wav
P0150_q13,P0150,new_recruits,13.0,scenario,81,audio/new_recruits/P0150/P0150_q13.wav
P0150_q14,P0150,new_recruits,14.0,scenario,82,audio/new_recruits/P0150/P0150_q14.wav
P0150_q15,P0150,new_recruits,15.0,scenario,83,audio/new_recruits/P0150/P0150_q15.wav
P0150_q16,P0150,new_recruits,16.0,scenario,84,audio/new_recruits/P0150/P0150_q16.wav
P0150_q22,P0150,new_recruits,22.0,scenario,90,audio/new_recruits/P0150/P0150_q22.wav
P0150_q23,P0150,new_recruits,23.0,scenario,91,audio/new_recruits/P0150/P0150_q23.wav
P0150_q24,P0150,new_recruits,24.0,scenario,92,audio/new_recruits/P0150/P0150_q24.wav
P0150_q28,P0150,new_recruits,28.0,scenario,96,audio/new_recruits/P0150/P0150_q28.wav
P0150_q29,P0150,new_recruits,29.0,scenario,97,audio/new_recruits/P0150/P0150_q29.wav
P0150_q31,P0150,new_recruits,31.0,scenario,99,audio/new_recruits/P0150/P0150_q31.wav
P0150_q32,P0150,new_recruits,32.0,scenario,100,audio/new_recruits/P0150/P0150_q32.wav
P0150_q34,P0150,new_recruits,34.0,scenario,102,audio/new_recruits/P0150/P0150_q34.wav
P0150_q35,P0150,new_recruits,35.0,scenario,103,audio/new_recruits/P0150/P0150_q35.wav
P0150_q38,P0150,new_recruits,38.0,scenario,106,audio/new_recruits/P0150/P0150_q38.wav
P0150_q39,P0150,new_recruits,39.0,scenario,107,audio/new_recruits/P0150/P0150_q39.wav
P0150_q41,P0150,new_recruits,41.0,scenario,109,audio/new_recruits/P0150/P0150_q41.wav
P0150_q42,P0150,new_recruits,42.0,scenario,110,audio/new_recruits/P0150/P0150_q42.wav
P0150_q45,P0150,new_recruits,45.0,scenario,113,audio/new_recruits/P0150/P0150_q45.wav
P0150_q46,P0150,new_recruits,46.0,scenario,114,audio/new_recruits/P0150/P0150_q46.wav
P0150_q48,P0150,new_recruits,48.0,scenario,116,audio/new_recruits/P0150/P0150_q48.wav
P0150_q51,P0150,new_recruits,51.0,scenario,119,audio/new_recruits/P0150/P0150_q51.wav
P0150_q54,P0150,new_recruits,54.0,scenario,122,audio/new_recruits/P0150/P0150_q54.wav
P0150_q55,P0150,new_recruits,55.0,scenario,123,audio/new_recruits/P0150/P0150_q55.wav
P0150_q56,P0150,new_recruits,56.0,scenario,124,audio/new_recruits/P0150/P0150_q56.wav
P0150_q57,P0150,new_recruits,57.0,scenario,125,audio/new_recruits/P0150/P0150_q57.wav
P0150_q59,P0150,new_recruits,59.0,scenario,127,audio/new_recruits/P0150/P0150_q59.wav
P0150_q60,P0150,new_recruits,60.0,scenario,128,audio/new_recruits/P0150/P0150_q60.wav
P0150_q62,P0150,new_recruits,62.0,scenario,130,audio/new_recruits/P0150/P0150_q62.wav
P0150_q65,P0150,new_recruits,65.0,scenario,133,audio/new_recruits/P0150/P0150_q65.wav
P0150_q67,P0150,new_recruits,67.0,scenario,135,audio/new_recruits/P0150/P0150_q67.wav
P0150_q68,P0150,new_recruits,68.0,scenario,136,audio/new_recruits/P0150/P0150_q68.wav
P0150_q69,P0150,new_recruits,69.0,scenario,137,audio/new_recruits/P0150/P0150_q69.wav
P0150_q70,P0150,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0150/P0150_q70.wav
P0150_q71,P0150,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0150/P0150_q71.wav
P0150_q72,P0150,new_recruits,72.0,demographic,140,audio/new_recruits/P0150/P0150_q72.wav
P0150_q73,P0150,new_recruits,73.0,dialect,142,audio/new_recruits/P0150/P0150_q73.wav
P0150_mic_check,P0150,new_recruits,,mic_check,141,audio/new_recruits/P0150/P0150_mic_check.wav
P0151_q01,P0151,new_recruits,1.0,scenario,69,audio/new_recruits/P0151/P0151_q01.wav
P0151_q04,P0151,new_recruits,4.0,scenario,72,audio/new_recruits/P0151/P0151_q04.wav
P0151_q06,P0151,new_recruits,6.0,scenario,74,audio/new_recruits/P0151/P0151_q06.wav
P0151_q11,P0151,new_recruits,11.0,scenario,79,audio/new_recruits/P0151/P0151_q11.wav
P0151_q12,P0151,new_recruits,12.0,scenario,80,audio/new_recruits/P0151/P0151_q12.wav
P0151_q13,P0151,new_recruits,13.0,scenario,81,audio/new_recruits/P0151/P0151_q13.wav
P0151_q14,P0151,new_recruits,14.0,scenario,82,audio/new_recruits/P0151/P0151_q14.wav
P0151_q15,P0151,new_recruits,15.0,scenario,83,audio/new_recruits/P0151/P0151_q15.wav
P0151_q18,P0151,new_recruits,18.0,scenario,86,audio/new_recruits/P0151/P0151_q18.wav
P0151_q19,P0151,new_recruits,19.0,scenario,87,audio/new_recruits/P0151/P0151_q19.wav
P0151_q21,P0151,new_recruits,21.0,scenario,89,audio/new_recruits/P0151/P0151_q21.wav
P0151_q22,P0151,new_recruits,22.0,scenario,90,audio/new_recruits/P0151/P0151_q22.wav
P0151_q26,P0151,new_recruits,26.0,scenario,94,audio/new_recruits/P0151/P0151_q26.wav
P0151_q27,P0151,new_recruits,27.0,scenario,95,audio/new_recruits/P0151/P0151_q27.wav
P0151_q28,P0151,new_recruits,28.0,scenario,96,audio/new_recruits/P0151/P0151_q28.wav
P0151_q30,P0151,new_recruits,30.0,scenario,98,audio/new_recruits/P0151/P0151_q30.wav
P0151_q31,P0151,new_recruits,31.0,scenario,99,audio/new_recruits/P0151/P0151_q31.wav
P0151_q33,P0151,new_recruits,33.0,scenario,101,audio/new_recruits/P0151/P0151_q33.wav
P0151_q36,P0151,new_recruits,36.0,scenario,104,audio/new_recruits/P0151/P0151_q36.wav
P0151_q39,P0151,new_recruits,39.0,scenario,107,audio/new_recruits/P0151/P0151_q39.wav
P0151_q41,P0151,new_recruits,41.0,scenario,109,audio/new_recruits/P0151/P0151_q41.wav
P0151_q42,P0151,new_recruits,42.0,scenario,110,audio/new_recruits/P0151/P0151_q42.wav
P0151_q45,P0151,new_recruits,45.0,scenario,113,audio/new_recruits/P0151/P0151_q45.wav
P0151_q46,P0151,new_recruits,46.0,scenario,114,audio/new_recruits/P0151/P0151_q46.wav
P0151_q48,P0151,new_recruits,48.0,scenario,116,audio/new_recruits/P0151/P0151_q48.wav
P0151_q51,P0151,new_recruits,51.0,scenario,119,audio/new_recruits/P0151/P0151_q51.wav
P0151_q53,P0151,new_recruits,53.0,scenario,121,audio/new_recruits/P0151/P0151_q53.wav
P0151_q54,P0151,new_recruits,54.0,scenario,122,audio/new_recruits/P0151/P0151_q54.wav
P0151_q55,P0151,new_recruits,55.0,scenario,123,audio/new_recruits/P0151/P0151_q55.wav
P0151_q57,P0151,new_recruits,57.0,scenario,125,audio/new_recruits/P0151/P0151_q57.wav
P0151_q61,P0151,new_recruits,61.0,scenario,129,audio/new_recruits/P0151/P0151_q61.wav
P0151_q62,P0151,new_recruits,62.0,scenario,130,audio/new_recruits/P0151/P0151_q62.wav
P0151_q66,P0151,new_recruits,66.0,scenario,134,audio/new_recruits/P0151/P0151_q66.wav
P0151_q67,P0151,new_recruits,67.0,scenario,135,audio/new_recruits/P0151/P0151_q67.wav
P0151_q69,P0151,new_recruits,69.0,scenario,137,audio/new_recruits/P0151/P0151_q69.wav
P0151_q70,P0151,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0151/P0151_q70.wav
P0151_q71,P0151,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0151/P0151_q71.wav
P0151_q72,P0151,new_recruits,72.0,demographic,140,audio/new_recruits/P0151/P0151_q72.wav
P0151_q73,P0151,new_recruits,73.0,dialect,142,audio/new_recruits/P0151/P0151_q73.wav
P0151_mic_check,P0151,new_recruits,,mic_check,141,audio/new_recruits/P0151/P0151_mic_check.wav
P0152_q02,P0152,new_recruits,2.0,scenario,70,audio/new_recruits/P0152/P0152_q02.wav
P0152_q07,P0152,new_recruits,7.0,scenario,75,audio/new_recruits/P0152/P0152_q07.wav
P0152_q13,P0152,new_recruits,13.0,scenario,81,audio/new_recruits/P0152/P0152_q13.wav
P0152_q15,P0152,new_recruits,15.0,scenario,83,audio/new_recruits/P0152/P0152_q15.wav
P0152_q16,P0152,new_recruits,16.0,scenario,84,audio/new_recruits/P0152/P0152_q16.wav
P0152_q17,P0152,new_recruits,17.0,scenario,85,audio/new_recruits/P0152/P0152_q17.wav
P0152_q21,P0152,new_recruits,21.0,scenario,89,audio/new_recruits/P0152/P0152_q21.wav
P0152_q22,P0152,new_recruits,22.0,scenario,90,audio/new_recruits/P0152/P0152_q22.wav
P0152_q24,P0152,new_recruits,24.0,scenario,92,audio/new_recruits/P0152/P0152_q24.wav
P0152_q25,P0152,new_recruits,25.0,scenario,93,audio/new_recruits/P0152/P0152_q25.wav
P0152_q26,P0152,new_recruits,26.0,scenario,94,audio/new_recruits/P0152/P0152_q26.wav
P0152_q27,P0152,new_recruits,27.0,scenario,95,audio/new_recruits/P0152/P0152_q27.wav
P0152_q28,P0152,new_recruits,28.0,scenario,96,audio/new_recruits/P0152/P0152_q28.wav
P0152_q29,P0152,new_recruits,29.0,scenario,97,audio/new_recruits/P0152/P0152_q29.wav
P0152_q30,P0152,new_recruits,30.0,scenario,98,audio/new_recruits/P0152/P0152_q30.wav
P0152_q31,P0152,new_recruits,31.0,scenario,99,audio/new_recruits/P0152/P0152_q31.wav
P0152_q34,P0152,new_recruits,34.0,scenario,102,audio/new_recruits/P0152/P0152_q34.wav
P0152_q36,P0152,new_recruits,36.0,scenario,104,audio/new_recruits/P0152/P0152_q36.wav
P0152_q37,P0152,new_recruits,37.0,scenario,105,audio/new_recruits/P0152/P0152_q37.wav
P0152_q41,P0152,new_recruits,41.0,scenario,109,audio/new_recruits/P0152/P0152_q41.wav
P0152_q43,P0152,new_recruits,43.0,scenario,111,audio/new_recruits/P0152/P0152_q43.wav
P0152_q47,P0152,new_recruits,47.0,scenario,115,audio/new_recruits/P0152/P0152_q47.wav
P0152_q49,P0152,new_recruits,49.0,scenario,117,audio/new_recruits/P0152/P0152_q49.wav
P0152_q50,P0152,new_recruits,50.0,scenario,118,audio/new_recruits/P0152/P0152_q50.wav
P0152_q51,P0152,new_recruits,51.0,scenario,119,audio/new_recruits/P0152/P0152_q51.wav
P0152_q52,P0152,new_recruits,52.0,scenario,120,audio/new_recruits/P0152/P0152_q52.wav
P0152_q54,P0152,new_recruits,54.0,scenario,122,audio/new_recruits/P0152/P0152_q54.wav
P0152_q56,P0152,new_recruits,56.0,scenario,124,audio/new_recruits/P0152/P0152_q56.wav
P0152_q59,P0152,new_recruits,59.0,scenario,127,audio/new_recruits/P0152/P0152_q59.wav
P0152_q60,P0152,new_recruits,60.0,scenario,128,audio/new_recruits/P0152/P0152_q60.wav
P0152_q61,P0152,new_recruits,61.0,scenario,129,audio/new_recruits/P0152/P0152_q61.wav
P0152_q63,P0152,new_recruits,63.0,scenario,131,audio/new_recruits/P0152/P0152_q63.wav
P0152_q65,P0152,new_recruits,65.0,scenario,133,audio/new_recruits/P0152/P0152_q65.wav
P0152_q66,P0152,new_recruits,66.0,scenario,134,audio/new_recruits/P0152/P0152_q66.wav
P0152_q68,P0152,new_recruits,68.0,scenario,136,audio/new_recruits/P0152/P0152_q68.wav
P0152_q70,P0152,new_recruits,70.0,suffix_number,138,audio/new_recruits/P0152/P0152_q70.wav
P0152_q71,P0152,new_recruits,71.0,suffix_additional,139,audio/new_recruits/P0152/P0152_q71.wav
P0152_q72,P0152,new_recruits,72.0,demographic,140,audio/new_recruits/P0152/P0152_q72.wav
P0152_q73,P0152,new_recruits,73.0,dialect,142,audio/new_recruits/P0152/P0152_q73.wav
P0152_mic_check,P0152,new_recruits,,mic_check,141,audio/new_recruits/P0152/P0152_mic_check.wav
P0153_q02,P0153,new_recruits,2.0,scenario,70,audio/new_recruits/P0153/P0153_q02.wav
P0153_q04,P0153,new_recruits,4.0,scenario,72,audio/new_recruits/P0153/P0153_q04.wav
P0153_q06,P0153,new_recruits,6.0,scenario,74,audio/new_recruits/P0153/P0153_q06.wav
P0153_q13,P0153,new_recruits,13.0,scenario,81,audio/new_recruits/P0153/P0153_q13.wav
P0153_q15,P0153,new_recruits,15.0,scenario,83,audio/new_recruits/P0153/P0153_q15.wav
P0153_q16,P0153,new_recruits,16.0,scenario,84,audio/new_recruits/P0153/P0153_q16.wav
P0153_q20,P0153,new_recruits,20.0,scenario,88,audio/new_recruits/P0153/P0153_q20.wav
P0153_q23,P0153,new_recruits,23.0,scenario,91,audio/new_recruits/P0153/P0153_q23.wav
P0153_q24,P0153,new_recruits,24.0,scenario,92,audio/new_recruits/P0153/P0153_q24.wav
P0153_q27,P0153,new_recruits,27.0,scenario,95,audio/new_recruits/P0153/P0153_q27.wav
P0153_q31,P0153,new_recruits,31.0,scenario,99,audio/new_recruits/P0153/P0153_q31.wav
P0153_q34,P0153,new_recruits,34.0,scenario,102,audio/new_recruits/P0153/P0153_q34.wav
P0153_q35,P0153,new_recruits,35.0,scenario,103,audio/new_recruits/P0153/P0153_q35.wav
P0153_q37,P0153,new_recruits,37.0,scenario,105,audio/new_recruits/P0153/P0153_q37.wav
P0153_q38,P0153,new_recruits,38.0,scenario,106,audio/new_recruits/P0153/P0153_q38.wav
P0153_q39,P0153,new_recruits,39.0,scenario,107,audio/new_recruits/P0153/P0153_q39.wav
P0153_q41,P0153,new_recruits,41.0,scenario,109,audio/new_recruits/P0153/P0153_q41.wav
